-58.3819400000,-34.6035816667,1235410896,9,1.00
-58.3819700000,-34.6037350000,1235410956,8,1.10
-58.3823033333,-34.6036900000,1235411016,7,1.20
-58.3821050000,-34.6041633333,1235411078,7,1.90
-58.3820266667,-34.6048316667,1235411138,7,1.90
-58.3820100000,-34.6054450000,1235411199,5,2.50
-58.3820100000,-34.6054450000,1235411259,5,2.50
-58.3817133333,-34.6071366667,1235411320,8,1.20
-58.3820600000,-34.6077433333,1235411381,9,1.00
-58.3819050000,-34.6083750000,1235411441,7,1.20
-58.3820050000,-34.6091633333,1235411501,9,1.00
-58.3823783333,-34.6091650000,1235411563,8,1.10
-58.3832150000,-34.6089516667,1235411623,8,1.10
-58.3848566667,-34.6092616667,1235411805,9,1.00
-58.3855416667,-34.6095083333,1235411866,7,1.20
-58.3858916667,-34.6095100000,1235411932,5,2.20
-58.3861366667,-34.6092916667,1235411988,7,1.10
-58.3855650000,-34.6090533333,1235412047,7,1.20
-58.3855650000,-34.6090533333,1235412114,7,1.20
-58.3848333333,-34.6098150000,1235412168,8,1.10
-58.3834000000,-34.6100100000,1235412230,8,1.00
-58.3834333333,-34.6104800000,1235412291,7,1.10
-58.3834816667,-34.6105450000,1235412350,9,0.90
-58.3834766667,-34.6105550000,1235412411,8,1.00
-58.3834100000,-34.6105650000,1235412472,9,0.90
-58.3834100000,-34.6105650000,1235412533,8,1.00
-58.3832866667,-34.6107850000,1235412593,6,1.40
-58.3834433333,-34.6105716667,1235412653,8,1.00
-58.3834433333,-34.6105716667,1235412715,8,1.00
-58.3834016667,-34.6106000000,1235412775,9,0.90
-58.3834016667,-34.6106000000,1235412835,9,0.90
-58.3834016667,-34.6106000000,1235412897,8,1.00
-58.3834016667,-34.6106000000,1235412957,3,3.00
-58.3834316667,-34.6105150000,1235413017,6,1.40
-58.3838083333,-34.6102433333,1235413078,3,36.20
-58.3837366667,-34.6106116667,1235413139,3,28.10
-58.3834366667,-34.6105516667,1235413200,4,2.20
-58.3834216667,-34.6104716667,1235413260,5,1.50
-58.3832333333,-34.6109466667,1235413320,4,2.60
-58.3827966667,-34.6123700000,1235413382,4,50.00
-58.3834266667,-34.6104683333,1235413442,3,50.00
-58.3838500000,-34.6091633333,1235413502,3,50.00
-58.3838500000,-34.6091633333,1235413563,3,50.00
-58.3836266667,-34.6099366667,1235413624,3,50.00
-58.3836983333,-34.6096650000,1235413685,3,50.00
-58.3835500000,-34.6102516667,1235413745,4,2.50
-58.3835200000,-34.6103533333,1235413805,4,14.80
-58.3835533333,-34.6102850000,1235413867,4,4.70
-58.3837633333,-34.6098483333,1235413927,3,50.00
-58.3832716667,-34.6109816667,1235413988,4,10.40
-58.3830800000,-34.6115116667,1235414049,3,50.00
-58.3831433333,-34.6113300000,1235414109,4,2.80
-58.3835350000,-34.6102966667,1235414169,7,1.00
-58.3835133333,-34.6103950000,1235414230,8,0.90
-58.3835150000,-34.6103983333,1235423265,0,0.90
-58.3835150000,-34.6103983333,1235423323,0,0.90
-58.3835150000,-34.6103983333,1235423383,0,0.90
-58.3835150000,-34.6103983333,1235423444,0,0.90
-58.3835150000,-34.6103983333,1235423505,0,0.90
-58.3835150000,-34.6103983333,1235423566,0,0.90
-58.3835150000,-34.6103983333,1235423626,0,0.90
-58.3835150000,-34.6103983333,1235423688,0,0.90
-58.3835150000,-34.6103983333,1235423747,0,0.90
-58.3835150000,-34.6103983333,1235423808,0,0.90
-58.3835150000,-34.6103983333,1235423870,0,0.90
-58.3835150000,-34.6103983333,1235423930,0,0.90
-58.3835150000,-34.6103983333,1235423990,0,0.90
-58.3835150000,-34.6103983333,1235424051,0,0.90
-58.3835150000,-34.6103983333,1235424111,0,0.90
-58.3835150000,-34.6103983333,1235424172,0,0.90
-58.3835150000,-34.6103983333,1235424233,0,0.90
-58.3835150000,-34.6103983333,1235424294,0,0.90
-58.3835150000,-34.6103983333,1235424355,0,0.90
-58.3835150000,-34.6103983333,1235424415,0,0.90
-58.3835150000,-34.6103983333,1235424476,0,0.90
-58.3835150000,-34.6103983333,1235424536,0,0.90
-58.3835150000,-34.6103983333,1235424597,0,0.90
-58.3835150000,-34.6103983333,1235424658,0,0.90
-58.3835150000,-34.6103983333,1235424718,0,0.90
-58.3835150000,-34.6103983333,1235424778,0,0.90
-58.3835150000,-34.6103983333,1235424840,0,0.90
-58.3835150000,-34.6103983333,1235424900,0,0.90
-58.3835150000,-34.6103983333,1235424961,0,0.90
-58.3835150000,-34.6103983333,1235425022,0,0.90
-58.3835150000,-34.6103983333,1235425082,0,0.90
-58.3835150000,-34.6103983333,1235425143,0,0.90
-58.3835150000,-34.6103983333,1235425203,0,0.90
-58.3835150000,-34.6103983333,1235425265,0,0.90
-58.3835150000,-34.6103983333,1235425325,0,0.90
-58.3835150000,-34.6103983333,1235425385,0,0.90
-58.3835150000,-34.6103983333,1235425446,0,0.90
-58.3835150000,-34.6103983333,1235425507,0,0.90
-58.3835150000,-34.6103983333,1235425568,0,0.90
-58.3835150000,-34.6103983333,1235425628,0,0.90
-58.3835150000,-34.6103983333,1235425690,0,0.90
-58.3835150000,-34.6103983333,1235425750,0,0.90
-58.3835150000,-34.6103983333,1235425810,0,0.90
-58.3835150000,-34.6103983333,1235425871,0,0.90
-58.3835150000,-34.6103983333,1235425932,0,0.90
-58.3835150000,-34.6103983333,1235425992,0,0.90
-58.3835150000,-34.6103983333,1235426053,0,0.90
-58.3835150000,-34.6103983333,1235426113,0,0.90
-58.3835150000,-34.6103983333,1235426173,0,0.90
-58.3835150000,-34.6103983333,1235426235,0,0.90
-58.3835150000,-34.6103983333,1235426295,0,0.90
-58.3835150000,-34.6103983333,1235426356,0,0.90
-58.3835150000,-34.6103983333,1235426417,0,0.90
-58.3835150000,-34.6103983333,1235426477,0,0.90
-58.3835150000,-34.6103983333,1235426538,0,0.90
-58.3835150000,-34.6103983333,1235426598,0,0.90
-58.3835150000,-34.6103983333,1235426659,0,0.90
-58.3835150000,-34.6103983333,1235426720,0,0.90
-58.3835150000,-34.6103983333,1235426780,0,0.90
-58.3835150000,-34.6103983333,1235426842,0,0.90
-58.3835150000,-34.6103983333,1235426902,0,0.90
-58.3835150000,-34.6103983333,1235426962,0,0.90
-58.3835150000,-34.6103983333,1235427023,0,0.90
-58.3835150000,-34.6103983333,1235427084,0,0.90
-58.3835150000,-34.6103983333,1235427144,0,0.90
-58.3835150000,-34.6103983333,1235427205,0,0.90
-58.3835150000,-34.6103983333,1235427265,0,0.90
-58.3835150000,-34.6103983333,1235427327,0,0.90
-58.3737016667,-34.5841666667,1235427447,7,1.50
-58.3737016667,-34.5841666667,1235427508,7,1.50
-58.3737016667,-34.5841666667,1235427573,8,1.50
-58.3737016667,-34.5841666667,1235427630,10,0.90
-58.3737016667,-34.5841666667,1235427690,10,0.90
-58.3737016667,-34.5841666667,1235427750,10,0.90
-58.3737016667,-34.5841666667,1235427810,10,0.90
-58.3737016667,-34.5841666667,1235427872,10,0.90
-58.3737016667,-34.5841666667,1235427932,10,0.90
-58.3737016667,-34.5841666667,1235427993,10,0.90
-58.3737500000,-34.5840966667,1235428053,10,0.90
-58.3737500000,-34.5840966667,1235428113,10,0.90
-58.3737750000,-34.5840316667,1235428175,10,0.90
-58.3737683333,-34.5840233333,1235428235,10,0.90
-58.3737800000,-34.5840533333,1235428295,10,0.90
-58.3737816667,-34.5840716667,1235428357,10,0.90
-58.3737416667,-34.5841083333,1235428417,9,1.10
-58.3737416667,-34.5841083333,1235428477,10,0.90
-58.3737416667,-34.5841083333,1235428538,10,0.90
-58.3737416667,-34.5841083333,1235428599,10,0.90
-58.3737416667,-34.5841083333,1235428660,10,0.90
-58.3737416667,-34.5841083333,1235428720,10,0.90
-58.3737416667,-34.5841083333,1235428780,9,1.00
-58.3737416667,-34.5841083333,1235428842,9,1.10
-58.3737416667,-34.5841083333,1235428902,9,1.10
-58.3737416667,-34.5841083333,1235428962,9,1.10
-58.3737416667,-34.5841083333,1235429024,9,1.10
-58.3737416667,-34.5841083333,1235429084,9,1.10
-58.3732750000,-34.5842183333,1235429145,8,1.10
-58.3730233333,-34.5838350000,1235429205,9,1.10
-58.3730233333,-34.5838350000,1235429265,9,1.10
-58.3761233333,-34.5799200000,1235429327,9,1.10
-58.3846716667,-34.5780966667,1235429387,9,1.10
-58.3897100000,-34.5740266667,1235429447,9,1.10
-58.3956050000,-34.5719466667,1235429509,9,1.10
-58.3681333333,-34.5969483333,1235995747,6,1.10
-58.3681333333,-34.5969483333,1235995812,8,0.90
-58.3681333333,-34.5969483333,1235995868,8,0.90
-58.3681333333,-34.5969483333,1235995928,8,0.90
-58.3680516667,-34.5969316667,1235995994,9,0.90
-58.3679883333,-34.5969400000,1235996050,9,0.90
-58.3679600000,-34.5969033333,1235996109,8,1.00
-58.3680083333,-34.5968966667,1235996171,10,0.90
-58.3679883333,-34.5969933333,1235996229,9,0.90
-58.3680983333,-34.5970700000,1235996290,10,0.90
-58.3680983333,-34.5970700000,1235996353,10,0.90
-58.3680216667,-34.5969366667,1235996411,10,0.90
-58.3680416667,-34.5968900000,1235996470,10,0.90
-58.3680200000,-34.5968916667,1235996530,9,1.00
-58.3680416667,-34.5968933333,1235996592,9,1.00
-58.3680416667,-34.5968933333,1235996650,9,1.00
-58.3679983333,-34.5969150000,1235996711,9,1.10
-58.3680383333,-34.5968533333,1235996771,10,0.90
-58.3680783333,-34.5968300000,1235996831,10,0.90
-58.3681000000,-34.5968466667,1235996890,10,0.90
-58.3681350000,-34.5968550000,1235996950,10,0.90
-58.3680866667,-34.5968333333,1235997012,9,0.90
-58.3680266667,-34.5968600000,1235997072,9,0.90
-58.3680283333,-34.5968083333,1235997133,10,0.90
-58.3679966667,-34.5968183333,1235997192,9,0.90
-58.3679316667,-34.5968183333,1235997253,10,0.90
-58.3677716667,-34.5968383333,1235997312,8,0.90
-58.3676250000,-34.5965316667,1235997371,8,1.00
-58.3664850000,-34.5957683333,1235997433,10,0.90
-58.3649616667,-34.5951400000,1235997491,9,1.00
-58.3627516667,-34.5944583333,1235997552,10,0.90
-58.3602616667,-34.5938550000,1235997613,9,1.00
-58.3572166667,-34.5939083333,1235997672,10,0.90
-58.3541716667,-34.5940750000,1235997733,10,0.90
-58.3511466667,-34.5942883333,1235997794,11,0.80
-58.3511466667,-34.5942883333,1235997852,11,0.80
-58.3806083333,-34.6023966667,1236083532,3,1.70
-58.3807133333,-34.6024033333,1236083591,3,1.70
-58.3805000000,-34.6022933333,1236083652,3,1.70
-58.3807533333,-34.6022033333,1236083713,5,4.00
-58.3809566667,-34.6011100000,1236083772,5,4.30
-58.3808850000,-34.6001650000,1236083832,3,3.00
-58.3808583333,-34.6007400000,1236083896,0,50.00
-58.3799683333,-34.6000316667,1236083952,4,2.20
-58.3798750000,-34.6003100000,1236084012,3,10.80
-58.3798750000,-34.6003100000,1236084072,3,10.80
-58.3776616667,-34.6001116667,1236084133,3,2.60
-58.3759300000,-34.6000233333,1236084192,0,50.00
-58.3741350000,-34.5996450000,1236084252,0,50.00
-58.3727516667,-34.5996100000,1236084313,4,2.90
-58.3724200000,-34.5998200000,1236084372,3,40.40
-58.3713766667,-34.5991983333,1236084432,4,3.10
-58.3712750000,-34.5995666667,1236084492,6,1.20
-58.3712750000,-34.5995666667,1236084552,6,1.20
-58.3725950000,-34.6007183333,1236084615,5,1.90
-58.3733966667,-34.6009000000,1236084673,3,3.50
-58.3738950000,-34.6004300000,1236084734,6,2.50
-58.3742466667,-34.5992816667,1236084793,4,2.70
-58.3743283333,-34.5979400000,1236084853,5,2.60
-58.3745266667,-34.5980500000,1236084915,3,2.60
-58.3742650000,-34.5980766667,1236084974,0,50.00
-58.3745700000,-34.5980000000,1236085034,4,2.80
-58.3747083333,-34.5953900000,1236085095,4,2.80
-58.3741516667,-34.5944100000,1236085155,4,4.90
-58.3732783333,-34.5931600000,1236085217,7,1.10
-58.3733050000,-34.5931600000,1236085277,6,1.30
-58.3730133333,-34.5926366667,1236085337,6,1.30
-58.3725183333,-34.5918766667,1236085399,8,1.00
-58.3745433333,-34.5916250000,1236085457,7,1.20
-58.3747366667,-34.5918666667,1236085519,8,1.10
-58.3761583333,-34.5919000000,1236085578,6,1.20
-58.3803966667,-34.5894066667,1236085638,8,1.20
-58.3851816667,-34.5867933333,1236085699,7,2.10
-58.3875733333,-34.5854950000,1236085758,9,1.00
-58.3885566667,-34.5849966667,1236085820,9,1.00
-58.3926000000,-34.5831133333,1236085879,9,1.00
-58.3925366667,-34.5831950000,1236085939,7,1.20
-58.3926350000,-34.5831450000,1236085999,9,1.00
-58.3926350000,-34.5831450000,1236086058,8,1.00
-58.3932883333,-34.5826766667,1236086119,9,1.00
-58.3929233333,-34.5829650000,1236086179,8,1.00
-58.3928083333,-34.5830866667,1236086238,9,1.00
-58.3927833333,-34.5830850000,1236086301,9,1.00
-58.3927833333,-34.5830850000,1236086360,9,1.00
-58.3959516667,-34.5816100000,1236086419,9,1.00
-58.3964033333,-34.5833366667,1236097674,9,1.10
-58.3911966667,-34.5850233333,1236097734,9,1.10
-58.3902066667,-34.5871066667,1236097794,9,1.10
-58.3901783333,-34.5871216667,1236097854,8,1.20
-58.3908583333,-34.5876900000,1236097916,9,1.10
-58.3914050000,-34.5873716667,1236097975,7,1.80
-58.3915283333,-34.5872500000,1236098035,7,1.80
-58.3915283333,-34.5872500000,1236098093,7,1.80
-58.3912516667,-34.5845633333,1236098154,0,50.00
-58.3908533333,-34.5812383333,1236098214,0,50.00
-58.3904533333,-34.5779133333,1236098274,0,50.00
-58.3925566667,-34.5872900000,1236098334,3,3.00
-58.3924150000,-34.5872416667,1236098397,5,4.90
-58.3924150000,-34.5872416667,1236098454,5,4.90
-58.3921583333,-34.5867183333,1236098518,4,2.70
-58.3918733333,-34.5868616667,1236098575,0,50.00
-58.3922283333,-34.5870200000,1236098635,4,2.70
-58.3941850000,-34.5841483333,1236098695,0,50.00
-58.3965650000,-34.5813350000,1236098755,0,50.00
-58.3919066667,-34.5868966667,1236098877,6,2.20
-58.3918616667,-34.5872200000,1236098937,7,1.60
-58.3918966667,-34.5876166667,1236098997,8,1.20
-58.3920000000,-34.5874633333,1236099059,3,16.80
-58.3923166667,-34.5875500000,1236099119,7,1.50
-58.3923166667,-34.5875500000,1236099179,7,1.50
-58.3929066667,-34.5862450000,1236099239,0,50.00
-58.3929066667,-34.5862450000,1236099300,0,50.00
-58.3921466667,-34.5874166667,1236099361,8,1.20
-58.3921133333,-34.5871333333,1236099422,7,1.30
-58.3921133333,-34.5871333333,1236099481,8,1.20
-58.3921133333,-34.5871333333,1236099541,8,1.20
-58.3921133333,-34.5871333333,1236099600,8,1.20
-58.3921133333,-34.5871333333,1236099660,8,1.20
-58.3924533333,-34.5870533333,1236099721,8,1.20
-58.3924533333,-34.5870533333,1236099780,8,1.20
-58.3927933333,-34.5870866667,1236099841,8,1.20
-58.3927516667,-34.5867916667,1236099901,8,1.20
-58.3930450000,-34.5865250000,1236099961,8,1.20
-58.3930450000,-34.5865250000,1236100021,8,1.20
-58.3935283333,-34.5865550000,1236100081,6,2.30
-58.3935283333,-34.5865550000,1236100141,6,2.30
-58.3939666667,-34.5864983333,1236100202,5,2.80
-58.3939666667,-34.5864983333,1236100262,7,1.30
-58.3941766667,-34.5867350000,1236100326,7,1.30
-58.3941766667,-34.5867350000,1236100382,7,1.30
-58.3939883333,-34.5869933333,1236100445,8,1.10
-58.3939883333,-34.5869933333,1236100502,8,1.10
-58.3941333333,-34.5873016667,1236100563,6,1.40
-58.3941333333,-34.5873016667,1236100623,7,1.40
-58.3942950000,-34.5874116667,1236100683,7,1.40
-58.3942950000,-34.5874116667,1236100744,8,1.10
-58.3942950000,-34.5874116667,1236100804,8,1.10
-58.3944050000,-34.5877216667,1236100865,8,1.10
-58.3944766667,-34.5879750000,1236100925,7,1.40
-58.3945050000,-34.5882216667,1236100985,7,1.40
-58.3938883333,-34.5881200000,1236101048,8,1.00
-58.3934033333,-34.5882416667,1236101104,6,1.50
-58.3930600000,-34.5878866667,1236101164,8,1.00
-58.3928533333,-34.5874883333,1236101225,7,1.10
-58.3928516667,-34.5874833333,1236101285,4,2.00
-58.3928516667,-34.5874833333,1236101345,8,1.00
-58.3926400000,-34.5874283333,1236101405,7,1.20
-58.3920833333,-34.5875333333,1236101468,6,1.40
-58.3920833333,-34.5875333333,1236101526,6,1.40
-58.3913650000,-34.5861366667,1236101585,7,1.30
-58.3907416667,-34.5855166667,1236101648,7,1.20
